idx,id,name
12612,DB14576,Thallous cation Tl-201
12613,DB14577,Calcium cation
12614,DB14578,Gadolinium cation (3+)
12615,DB14579,Lanthanum III cation
12616,DB14580,Lecanemab
12617,DB14581,Lirametostat
12618,DB14582,Patisiran
12619,DB14583,Segesterone acetate
12620,DB14584,Segesterone
12621,DB14585,Plantago ovata seed
12622,DB14586,Citrus bioflavonoids
12623,DB14587,Influenza A virus A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2) antigen (formaldehyde inactivated)
12624,DB14588,Bambusa arundinacea stem
12625,DB14589,Caprylyl glycol
12626,DB14590,Anemarrhena asphodeloides root
12627,DB14591,Influenza B virus B/Maryland/15/2016 antigen (formaldehyde inactivated)
12628,DB14592,Influenza A virus A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2) antigen (propiolactone inactivated)
12629,DB14593,Influenza B virus B/Maryland/15/2016 antigen (propiolactone inactivated)
12630,DB14594,Influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) recombinant hemagglutinin antigen
12631,DB14595,Influenza B virus B/Maryland/15/2016 recombinant hemagglutinin antigen
12632,DB00873,Loteprednol
12633,DB14597,Lanadelumab
12634,DB14598,Edetate calcium disodium anhydrous
12635,DB14599,Edetate copper disodium
12636,DB14600,Edetate disodium anhydrous
12637,DB14601,Barley malt syrup
12638,DB14602,"Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (UV, formaldehyde inactivated)"
12639,DB14603,"Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 antigen (UV, formaldehyde inactivated)"
12640,DB14604,"Influenza A virus A/Texas/50/2012 X-223A (H3N2) antigen (UV, formaldehyde inactivated)"
12641,DB14605,"Influenza B virus B/Massachusetts/2/2012 BX-51B antigen (UV, formaldehyde inactivated)"
12642,DB14606,Influenza A virus A/Texas/50/2012 (H3N2) live (attenuated) antigen
12643,DB14607,Influenza B virus B/Massachusetts/2/2012 live (attenuated) antigen
12644,DB14608,"Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)"
12645,DB14609,"Influenza B virus B/Wisconsin/1/2010) antigen (MDCK cell derived, propiolactone inactivated)"
12646,DB14610,Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 antigen (formaldehyde inactivated)
12647,DB14611,"Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (UV, formaldehyde inactivated)"
12648,DB14612,"Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (UV, formaldehyde inactivated)"
12649,DB14613,"Serum, horse"
12650,DB14614,"Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)"
12651,DB14615,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (formaldehyde inactivated)
12652,DB14616,Influenza A virus A/Brisbane/59/2007 (H1N1) antigen (formaldehyde inactivated)
12653,DB14617,Influenza A virus A/Uruguay/716/2007(H3N2) hemagglutinin antigen (formaldehyde inactivated)
12654,DB14618,Influenza A virus A/Brisbane/59/2007 (H1N1) hemagglutinin antigen (formaldehyde inactivated)
12655,DB14619,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated)
12656,DB14620,Influenza A virus A/Brisbane/59/2007(H1N1) antigen (propiolactone inactivated)
12657,DB14622,Sodium phosphate tribasic dodecahydrate
12658,DB14623,Acetyl chloride
12659,DB14624,Nandrolone hydrogen sulfate
12660,DB14625,Meprednisone acetate
12661,DB14626,Pregnenolone acetate
12662,DB14627,Oxyphenisatin acetate
12663,DB14628,Pseudosaccharin chloride
12664,DB14629,Trifluoroethyl acetate
12665,DB14630,Tyramine O-sulfate
12666,DB14631,Prednisolone phosphate
12667,DB14632,Prednisolone tebutate
12668,DB14633,Prednisolone hemisuccinate
12669,DB14634,Fluprednidene acetate
12670,DB14635,Curcumin sulfate
12671,DB14636,Triciribine phosphate
12672,DB14637,Fluprednisolone acetate
12673,DB14638,Diloxanide furoate
12674,DB14639,Boldenone undecylenate
12675,DB14640,Isoflupredone acetate
12676,DB14641,Estriol tripropionate
12677,DB14642,Lypressin
12678,DB14643,Methylprednisolone aceponate
12679,DB14644,Methylprednisolone hemisuccinate
12680,DB14645,Nitrogen trichloride
12681,DB14646,Prednisone acetate
12682,DB14647,Sulfur chloride
12683,DB14648,Acetyl simvastatin
12684,DB14649,Dexamethasone acetate
12685,DB14650,Menadiol diphosphate
12686,DB14651,Perphenazine enanthate
12687,DB14652,Clocortolone acetate
12688,DB14653,Clocortolone caproate
12689,DB14654,Bisoxatin acetate
12690,DB14655,Drostanolone propionate
12691,DB14656,Chlorphenesin carbamate
12692,DB14657,Paramethasone acetate
12693,DB14658,Chloramphenicol palmitate
12694,DB14659,Melengestrol acetate
12695,DB14660,Trenbolone acetate
12696,DB14661,Loperamide oxide
12697,DB14662,Flunisolide acetate
12698,DB14663,Ribavirin monophosphate
12699,DB14664,Difluocortolone pivalate
12700,DB14665,Bornyl acetate
12701,DB14666,Oleoyl chloride
12702,DB14667,Phenyl hydrogen sulfate
12703,DB14668,Dienestrol diacetate
12704,DB14669,Betamethasone phosphate
12705,DB14670,Lauroyl chloride
12706,DB14671,Temazepam acetate
12707,DB14672,Oxazepam acetate
12708,DB14673,Flurandrenolide acetate
12709,DB14674,Estramustine phosphate
12710,DB14675,Temsavir
12711,DB14676,Dagrocorat
12712,DB14677,Gestonorone caproate
12713,DB14678,Norethindrone enanthate
12714,DB14679,Quingestanol acetate
12715,DB14680,Combretastatin A4
12716,DB14681,Cortisone
12717,DB14682,Dextrorphan
12718,DB14683,Prezatide copper
12719,DB14684,Calcium polycarbophil
12720,DB14685,Adenovirus type 7 vaccine live
12721,DB14686,Chamaecyparis obtusa leaf
12722,DB14687,Centella asiatica leaf
12723,DB14688,Sambucus nigra flower
12724,DB14689,Rosemary oil
12725,DB14690,Ginger oil
12726,DB14691,Willow bark
12727,DB14692,Turmeric oil
12728,DB14693,Atractylodes lancea root
12729,DB14694,Beef liver
12730,DB14695,Ferric oxyhydroxide
12731,DB14696,Influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) live (attenuated) antigen
12732,DB14697,Influenza B virus B/Colorado/06/2017 live (attenuated) antigen
12733,DB14698,"Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (UV,formaldehyde inactivated)"
12734,DB14699,"Influenza A virus A/Uruguay/716/2007(H3N2) hemagglutinin antigen (UV,formaldehyde inactivated)"
12735,DB14700,Damoctocog alfa pegol
12736,DB14701,Ethyl 8-hydroxy-alpha-(2-propynylamino)-5-quinolinepropanoate
12737,DB14702,Sodium metavanadate
12738,DB14703,Dexamethasone metasulfobenzoate
12739,DB14704,Ribitol
12740,DB14705,Ceramide AP
12741,DB14706,Ceramide NG
12742,DB14707,Cemiplimab
12743,DB14708,Tosylchloramide
12744,DB14709,Bean
12745,DB14710,Camponotus pennsylvanicus
12746,DB14711,"Smallpox (Vaccinia) Vaccine, Live"
12747,DB14712,Elapegademase
12748,DB14713,Inotersen
12749,DB14714,Tenivastatin
12750,DB14715,Cinazepam
12751,DB14716,Clonazolam
12752,DB14717,Nitrazolam
12753,DB14718,Pyrazolam
12754,DB14719,Bentazepam
12755,DB14720,Brovanexine
12756,DB14721,Ulevostinag
12757,DB14722,ADU-S100
12758,DB14723,Larotrectinib
12759,DB14724,Emapalumab
12760,DB14725,Cefamandole nafate
12761,DB14726,Dabigatran
12762,DB14727,Riboflavin tetrabutyrate
12763,DB14728,Mebenil
12764,DB14729,Rebeccamycin
12765,DB14730,Calaspargase pegol
12766,DB14731,Tagraxofusp
12767,DB14732,Queuine
12768,DB14733,Ceftobiprole medocaril
12769,DB14734,Cannabigerol
12770,DB14735,Cannabichromene
12771,DB14736,Cannabivarin
12772,DB14737,Cannabinol
12773,DB14738,Turoctocog alfa pegol
12774,DB14739,Phenolsulfonic acid
12775,DB14740,Hyaluronidase
12776,DB14741,Luteinizing hormone
12777,DB00781,Polymyxin B
12778,DB14743,Avenanthramides
12779,DB14744,Spirulina platensis
12780,DB14745,Olea europaea leaf
12781,DB14746,Lauryl glucoside
12782,DB14747,Ephedra sinica stem
12783,DB14748,Polygala tenuifolia root
12784,DB14749,Polygala senega root
12785,DB14750,Cidoxepin
12786,DB14751,Mecasermin rinfabate
12787,DB14752,Racephedrine
12788,DB14753,Hydroxystilbamidine
12789,DB14754,Solriamfetol
12790,DB14755,beta-Isosparteine
12791,DB14756,meso-Tartaric acid
12792,DB14757,Agrostis gigantea top
12793,DB14758,Catfish
12794,DB14759,Red pepper
12795,DB14760,Narlaprevir
12796,DB14761,Remdesivir
12797,DB14762,Risankizumab
12798,DB14763,Cycloguanil
12799,DB14764,"Dengue tetravalent vaccine, live"
12800,DB14765,Rivoceranib
12801,DB14766,Etrasimod
12802,DB14767,Peginterferon lambda-1a
12803,DB14768,PF-06459988
12804,DB14769,Pamiparib
12805,DB14770,Lanraplenib
12806,DB14771,Polyacrylamide (crosslinked; 2 mole percent bisacrylamide)
12807,DB14772,DCFBC F-18
12808,DB14773,Lifirafenib
12809,DB14774,Balipodect
12810,DB14775,Cavosonstat
12811,DB14776,Camrelizumab
12812,DB14777,Murepavadin
12813,DB14778,Setrusumab
12814,DB14779,LGD-6972
12815,DB14780,Pegzilarginase
12816,DB14781,Vofatamab
12817,DB14782,Tofersen
12818,DB14783,Diroximel fumarate
12819,DB14784,Gancotamab
12820,DB14785,Fenebrutinib
12821,DB14786,Nerofe
12822,DB14787,BMS-830216
12823,DB14788,Prasinezumab
12824,DB14789,Dectrekumab
12825,DB14790,Zatolmilast
12826,DB14791,GDC-0425
12827,DB14792,AZD-5991
12828,DB14793,RO-5045337
12829,DB14794,Glepaglutide
12830,DB14795,Zorifertinib
12831,DB14796,Talacotuzumab
12832,DB14797,SEphB4-HSA
12833,DB14798,Afasevikumab
12834,DB14799,PF-06821497
12835,DB14800,GP-100 antigen
12836,DB14801,Lanifibranor
12837,DB14802,ONO-2952
12838,DB14803,AMY-101
12839,DB14804,Iodine I-125
12840,DB14805,Piflufolastat F 18
12841,DB14806,Avexitide
12842,DB14807,Demplatin pegraglumer
12843,DB14808,Lumicitabine
12844,DB14809,Anetumab ravtansine
12845,DB14810,AZD-1656
12846,DB14811,Isatuximab
12847,DB14812,Procalcitonin
12848,DB14813,PF-232798
12849,DB14814,Lanabecestat
12850,DB14815,Ginsenoside B2
12851,DB14816,Biropepimut-S
12852,DB14817,Pegapamodutide
12853,DB14818,Osocimab
12854,DB14819,Cobitolimod
12855,DB14820,Profoxydim
12856,DB14821,Macozinone
12857,DB14822,SB-649868
12858,DB14823,Balovaptan
12859,DB14824,Icrucumab
12860,DB14825,Danvatirsen
12861,DB14826,Topramezone
12862,DB14827,Modotuximab
12863,DB14828,Obefazimod
12864,DB14829,Uproleselan
12865,DB14830,Fluoromisonidazole F-18
12866,DB14831,BMS-986012
12867,DB14832,Polydioxanone
12868,DB14833,MEDI6012
12869,DB14834,Olendalizumab
12870,DB14835,Samelisant
12871,DB14836,Polydextrose
12872,DB14838,Telisotuzumab
12873,DB14839,TOP-1288
12874,DB14840,Ripretinib
12875,DB14841,Centanafadine
12876,DB14842,Fluciclatide
12877,DB14843,Codrituzumab
12878,DB14844,Dordaviprone
12879,DB14845,Filgotinib
12880,DB14846,Bimiralisib
12881,DB14847,Azintuxizumab vedotin
12882,DB14848,Tibulizumab
12883,DB14849,Nebicapone
12884,DB14850,Deleobuvir
12885,DB14851,Relatlimab
12886,DB14852,Zinpentraxin alfa
12887,DB14853,Myrcludex B
12888,DB14854,TC-6987
12889,DB14855,2-(aminomethyl)phenol
12890,DB14856,PF-05089771
12891,DB14857,Avadomide
12892,DB14858,Tadekinig alfa
12893,DB14859,Fosifloxuridine nafalbenamide
12894,DB14860,Ensartinib
12895,DB14862,PF-06815345
12896,DB14864,Brolucizumab
12897,DB14865,Human interleukin-2
12898,DB14866,Amcasertib
12899,DB14867,Parsaclisib
12900,DB14868,AZD-8848
12901,DB14869,Remetinostat
12902,DB14870,PF-5190457
12903,DB14871,Xentuzumab
12904,DB14872,Lucerastat
12905,DB14873,Enadenotucirev
12906,DB14874,Cergutuzumab amunaleukin
12907,DB14875,AZD-4017
12908,DB14876,Pimitespib
12909,DB14877,Lintuzumab
12910,DB14878,Liafensine
12911,DB14879,Cefiderocol
12912,DB14880,Uteroglobin
12913,DB14881,Oliceridine
12914,DB14882,CEP-9722
12915,DB14883,Lorecivivint
12916,DB14884,Imgatuzumab
12917,DB14885,PF-05180999
12918,DB14886,BIO-11006
12919,DB14887,PF-04620110
12920,DB14888,IQP-0528
12921,DB14889,Derazantinib
12922,DB14890,Obicetrapib
12923,DB14891,Vobarilizumab
12924,DB14892,Spartalizumab
12925,DB14894,Galicaftor
12926,DB14895,Vibegron
12927,DB14896,Selitrectinib
12928,DB14897,Parsatuzumab
12929,DB14898,Retagliptin
12930,DB14899,Tavapadon
12931,DB14900,ISO-1 F-18
12932,DB14901,Inclisiran
12933,DB14902,JHU-75528 C-11
12934,DB14903,Rovafovir etalafenamide
12935,DB14904,Pimasertib
12936,DB14905,Emactuzumab
12937,DB14906,Adafosbuvir
12938,DB14907,Bevacizumab zirconium Zr-89
12939,DB14908,Refanezumab
12940,DB14909,Imetelstat
12941,DB14910,Mirikizumab
12942,DB14911,Risuteganib
12943,DB14912,Pegvorhyaluronidase alfa
12944,DB14913,5-methyl-2'-fluoroarauracil F-18
12945,DB14914,Flortaucipir F-18
12946,DB14915,Lufepirsen
12947,DB14916,Selonsertib
12948,DB14917,Ceralasertib
12949,DB14918,Branaplam
12950,DB14919,Rozanolixizumab
12951,DB14920,Iboctadekin
12952,DB14921,Mavacamten
12953,DB14922,Tislelizumab
12954,DB14923,Satavaptan
12955,DB14924,Ritlecitinib
12956,DB14925,Tenofovir exalidex
12957,DB14926,Zastumotide
12958,DB14927,Amylopectin
12959,DB14928,Lacnotuzumab
12960,DB14929,Elsulfavirine
12961,DB14930,Alovudine F-18
12962,DB14931,Cobomarsen
12963,DB14932,Coleneuramide
12964,DB14933,Nicotinamide riboside
12965,DB14934,GDC-0927
12966,DB14935,Serabelisib
12967,DB14936,Menaquinone 6
12968,DB14937,MK-8666
12969,DB14938,Flurbiprofen axetil
12970,DB14939,Motixafortide
12971,DB14940,Aspartyl-alanyl-diketopiperazine
12972,DB14941,BMS-817399
12973,DB14942,BMS-986141
12974,DB14943,LGH-447
12975,DB14944,Tarloxotinib
12976,DB14945,Florbenazine F-18
12977,DB14946,PCO-371
12978,DB14947,Bermekimab
12979,DB14948,BMS-986020
12980,DB14949,AZD-7687
12981,DB14950,BMS-929075
12982,DB14951,Etirinotecan pegol
12983,DB14952,Pamrevlumab
12984,DB14953,Firtecan pegol
12985,DB14954,PIK3CA
12986,DB14955,PF-04634817
12987,DB14956,Davalintide
12988,DB14957,MK-3577
12989,DB14958,Selicrelumab
12990,DB14959,Opicinumab
12991,DB14960,Somatrogon
12992,DB14961,Seltorexant
12993,DB14962,Trastuzumab deruxtecan
12994,DB14963,Konjac mannan
12995,DB14964,Narnatumab
12996,DB14965,CTT-1057
12997,DB14966,Venglustat
12998,DB14967,Margetuximab
12999,DB14968,Bacillus calmette-guerin substrain tokyo 172-1 live antigen
13000,DB14969,GTX-758
13001,DB14970,Alobresib
13002,DB14971,Iomazenil
13003,DB14972,Methamidophos
13004,DB14973,Abrocitinib
13005,DB14974,Pimodivir
13006,DB14975,Voxelotor
13007,DB14976,Relacorilant
13008,DB14977,Padsevonil
13009,DB14978,MIP-1095 I-131
13010,DB14979,Martinostat
13011,DB14980,AZD-6482
13012,DB14981,Phytic acid
13013,DB14982,Miransertib
13014,DB14983,Cimlanod
13015,DB14984,Casimersen
13016,DB14985,Enarodustat
13017,DB14986,Linrodostat
13018,DB14987,Difamilast
13019,DB14988,Dalantercept
13020,DB14989,Umbralisib
13021,DB14990,Bazlitoran
13022,DB14991,Nomacopan
13023,DB14992,Pegunigalsidase alfa
13024,DB14993,Pyrotinib
13025,DB14995,NP-G2-044
13026,DB14996,Sutimlimab
13027,DB14997,Pateclizumab
13028,DB14998,Olorinab
13029,DB14999,Human interferon beta
13030,DB15000,Dianexin
13031,DB15001,Eflapegrastim
13032,DB15002,Fitusiran
13033,DB15003,Brepocitinib
13034,DB15004,Adrulipase alfa
13035,DB15005,Viltolarsen
13036,DB15006,Flufenoxuron
13037,DB15007,Sevuparin
13038,DB15008,GO-203-2C
13039,DB15009,PF-04937319
13040,DB15010,Edasalonexent
13041,DB15011,Avacopan
13042,DB15012,Farampator
13043,DB15013,TAK-243
13044,DB15014,Gremubamab
13045,DB15015,Recombinant CD40-ligand
13046,DB15016,Palladium Pd-103
13047,DB15017,Enoblituzumab
13048,DB15018,Agatolimod
13049,DB15019,Mongersen
13050,DB15020,Mureletecan
13051,DB15021,Leriglitazone
13052,DB15022,Apomab
13053,DB15023,BMS-791826
13054,DB15024,Apararenone
13055,DB15025,Girentuximab I-124
13056,DB15026,CXA-10
13057,DB15027,Adriforant
13058,DB15028,MK-1064
13059,DB15029,AZD-8186
13060,DB15030,GTI-2040
13061,DB15031,Daridorexant
13062,DB15032,Obexelimab
13063,DB15033,Flortaucipir
13064,DB15034,Foscenvivint
13065,DB15035,Zanubrutinib
13066,DB15036,Sitravatinib
13067,DB15037,Poly(lactic acid)
13068,DB15038,Litoxetine
13069,DB15039,Lenrispodun
13070,DB15040,TP-271
13071,DB15041,Florilglutamic acid F-18
13072,DB15042,Tavolixizumab
13073,DB15043,Toripalimab
13074,DB15044,Tafasitamab
13075,DB15045,Ipafricept
13076,DB15046,LY-2881835
13077,DB15047,BMS-919373
13078,DB15048,Licogliflozin
13079,DB15049,Sucralose
13080,DB15050,Neopterin
13081,DB15051,Ethaselen
13082,DB15052,Ansofaxine
13083,DB15053,Lintuzumab satetraxetan AC-225
13084,DB15054,TAS-117
13085,DB15055,ABT-639
13086,DB15056,Bifenthrin
13087,DB15057,Fosgemcitabine palabenamide
13088,DB15058,Flutemetamol
13089,DB15059,Aprocitentan
13090,DB15060,Human interleukin-6
13091,DB15061,Lefitolimod
13092,DB15062,Inarigivir
13093,DB15063,Inarigivir soproxil
13094,DB15064,Teprasiran
13095,DB15065,PF-06291874
13096,DB15066,Givosiran
13097,DB15067,Volanesorsen
13098,DB15068,Agerafenib
13099,DB15069,Pexastimogene devacirepvec
13100,DB15070,GI heptapeptide
13101,DB15071,Omidenepag isopropyl
13102,DB15072,Beinaglutide
13103,DB15073,Ribose
13104,DB15074,Aglatimagene besadenovec
13105,DB15075,Mipicoledine
13106,DB15076,Abrilumab
13107,DB15077,Efinopegdutide
13108,DB15078,Rogaratinib
13109,DB15079,Troriluzole
13110,DB15080,ELX-02
13111,DB15081,Melanoma antigen recognized by T-cells 1
13112,DB15082,Cabiralizumab
13113,DB15083,Domagrozumab
13114,DB15084,GS-9191
13115,DB15085,Fulacimstat
13116,DB15086,Ocrylate
13117,DB15087,Psicose
13118,DB15088,Oleclumab
13119,DB15089,Frovocimab
13120,DB15090,Tezepelumab
13121,DB15091,Upadacitinib
13122,DB15092,LY-2624803
13123,DB15093,Somapacitan
13124,DB15094,Anfibatide
13125,DB15095,Leridistim
13126,DB15096,18-methoxycoronaridine
13127,DB15097,Gefapixant
13128,DB15098,Morinidazole
13129,DB15099,GW-468816
13130,DB15100,Cusatuzumab
13131,DB15101,Tigatuzumab
13132,DB15102,Pemigatinib
13133,DB15103,Glutamine 2-n-15
13134,DB15104,Telisotuzumab vedotin
13135,DB15105,PF-06751979
13136,DB15106,Surufatinib
13137,DB15107,Fludeoxyglucose
13138,DB15108,Tipranavir C-14
13139,DB15109,Ingenol disoxate
13140,DB15110,Onvansertib
13141,DB15111,Acetic acid C-11
13142,DB15112,Somatropin pegol
13143,DB15113,Utomilumab
13144,DB15114,Vamorolone
13145,DB15115,Nimacimab
13146,DB15116,Ramatercept
13147,DB15117,Transfluthrin
13148,DB15118,Zolbetuximab
13149,DB15119,Ropeginterferon alfa-2b
13150,DB15120,GSK-239512
13151,DB15121,Caficrestat
13152,DB15122,PCS-499
13153,DB15123,Dorzagliatin
13154,DB15124,PF-05241328
13155,DB15125,Belapectin
13156,DB15127,Hydrogen
13157,DB15128,Remtolumab
13158,DB15129,Pegadricase
13159,DB15130,Dexpramipexole
13160,DB15131,Interferon alfa-2c
13161,DB15132,AZD-8165
13162,DB15133,Tepotinib
13163,DB15134,Fluoroazomycin arabinoside F-18
13164,DB15135,Ponezumab
13165,DB15136,Rebaudioside A
13166,DB15137,VK-2809
13167,DB15138,AZD-9496
13168,DB15139,Bifunctional epoxide hydrolase 2
13169,DB15140,Bempegaldesleukin
13170,DB15141,Deutivacaftor
13171,DB15142,Chitin
13172,DB15143,Zimlovisertib
13173,DB15144,Altropane I-123
13174,DB15145,Ziresovir
13175,DB15146,2-Hydroxylpropyl-beta-cyclodextrin
13176,DB15147,Tinostamustine
13177,DB15148,Lenzilumab
13178,DB15149,Futibatinib
13179,DB15150,Fibronectin
13180,DB15151,RO-6870810
13181,DB15152,TMC-649128
13182,DB15153,Dezamizumab
13183,DB15154,Vunakizumab
13184,DB15155,Pepinemab
13185,DB15156,ABT-072
13186,DB15157,Voruciclib
13187,DB15158,BPI-3016
13188,DB15159,Trevogrumab
13189,DB15160,Asunercept
13190,DB15161,Pittsburgh Compound B
13191,DB15162,Pegilodecakin
13192,DB15163,Selatogrel
13193,DB15164,Apadamtase alfa
13194,DB15165,Avacincaptad pegol
13195,DB15166,Albuvirtide
13196,DB15167,Fallypride
13197,DB15168,Cilofexor
13198,DB15169,H3B-6527
13199,DB15170,Evobrutinib
13200,DB15171,Tirzepatide
13201,DB15172,Suvratoxumab
13202,DB15173,JNJ-42165279
13203,DB15175,Ofranergene obadenovec
13204,DB15176,Quilizumab
13205,DB15177,Bamocaftor
13206,DB15178,Tomuzotuximab
13207,DB15180,Cystic fibrosis transmembrane conductance regulator
13208,DB15181,Metformin C-11
13209,DB15182,alpha-Lactalbumin
13210,DB15183,Fosmanogepix
13211,DB15184,Mesosulfuron-methyl
13212,DB15185,Rasdegafusp alfa
13213,DB15186,Paxalisib
13214,DB15187,Dubermatinib
13215,DB15188,Livoletide
13216,DB15189,Birabresib
13217,DB15190,GLPG-0259
13218,DB15191,MAX-40279
13219,DB15192,ABT-288
13220,DB15193,BMS-955176
13221,DB15194,Cotadutide
13222,DB15195,Mibenratide
13223,DB15196,"Lysergic acid 2,4-dimethylazetidide"
13224,DB15197,RSV-604
13225,DB15198,Dextromethadone
13226,DB15199,Ciraparantag
13227,DB15200,Bixalomer
13228,DB15201,Norbixin
13229,DB15202,Fluoroacetic acid F-18
13230,DB15203,JNJ-26489112
13231,DB15204,Fosravuconazole
13232,DB15205,Capromorelin
13233,DB15206,Uprifosbuvir
13234,DB15207,Esaxerenone
13235,DB15208,NOP-1A
13236,DB15209,MK-0736
13237,DB15210,Chlorotoxin
13238,DB15211,Duvortuxizumab
13239,DB15212,Pemafibrate
13240,DB15213,25-desacetylrifapentine
13241,DB15214,BMS-986104
13242,DB15215,KRN-5500
13243,DB15216,Amylose
13244,DB15217,Gastric inhibitory polypeptide
13245,DB15218,Pozelimab
13246,DB15219,Tomivosertib
13247,DB15220,Seliforant
13248,DB15221,PF-06260414
13249,DB15222,GS-6620
13250,DB15223,Flotetuzumab
13251,DB15224,Lisavanbulin
13252,DB15225,Mitazalimab
13253,DB15226,Dasiglucagon
13254,DB15227,Tirabrutinib
13255,DB15228,Avidin
13256,DB15229,CNV-2197944
13257,DB15230,Dithiopyr
13258,DB15231,Brimapitide
13259,DB15232,Telaglenastat
13260,DB15233,Avapritinib
13261,DB15234,Semorinemab
13262,DB15235,Di-2-pyridylketone 4-cyclohexyl-4-methyl-3-thiosemicarbazone
13263,DB15236,Fucose
13264,DB15237,Fluciclovine
13265,DB15238,Olinciguat
13266,DB15239,Nesolicaftor
13267,DB15240,Elezanumab
13268,DB15241,Methylsamidorphan
13269,DB15242,MK-0533
13270,DB15243,2-(1-Hexyloxyethyl)-2-devinyl pyropheophorbide-a
13271,DB15244,Iopofosine I-131
13272,DB15245,Olorofim
13273,DB15246,Salvianolic acid A
13274,DB15247,Vorolanib
13275,DB15248,Bulevirtide
13276,DB15249,MK-6325
13277,DB15250,Vercirnon
13278,DB15251,Antipain
13279,DB15252,Nemolizumab
13280,DB15253,Bleselumab
13281,DB15254,Avutometinib
13282,DB15256,Reldesemtiv
13283,DB15257,Milademetan
13284,DB15258,Imlifidase
13285,DB15259,VB-201
13286,DB15260,Iscalimab
13287,DB15261,Butafenacil
13288,DB15262,Futuximab
13289,DB15263,Thyrotropin
13290,DB15264,PD-0299685
13291,DB15265,USL-311
13292,DB15266,Tovorafenib
13293,DB15267,Lesinidase alfa
13294,DB15268,Afabicin
13295,DB15269,Lazucirnon
13296,DB15270,Efgartigimod alfa
13297,DB15271,Crizanlizumab
13298,DB15272,Edratide
13299,DB15273,VS-4718
13300,DB15274,Pertussis vaccine
13301,DB15275,Inavolisib
13302,DB15276,PR1 leukemia peptide vaccine
13303,DB15277,Gedivumab
13304,DB15278,Marzeptacog alfa (activated)
13305,DB15279,CB-103
13306,DB15280,Gimsilumab
13307,DB15281,Ravoxertinib
13308,DB15282,Fluorofuranylnorprogesterone F-18
13309,DB15283,Tebentafusp
13310,DB15284,Sulopenem
13311,DB15285,ARC-19499
13312,DB15286,Numidargistat
13313,DB15287,Elismetrep
13314,DB15288,Etamicastat
13315,DB15289,Perillyl alcohol
13316,DB15290,Pegteograstim
13317,DB15291,BMS-986142
13318,DB15292,Foliglurax
13319,DB15293,Epalrestat
13320,DB15294,SB-1578
13321,DB15295,Tenalisib
13322,DB15296,D-fluoromethyltyrosine F-18
13323,DB15297,Petesicatib
13324,DB15298,Ontamalimab
13325,DB15299,Navtemadlin
13326,DB15300,Hydroquinidine
13327,DB15301,Bevifimod
13328,DB15302,2-fluorofucose
13329,DB15303,Faricimab
13330,DB15304,iota-Carrageenan
13331,DB15305,Risdiplam
13332,DB15306,MEDI-6469
13333,DB15307,Atabecestat
13334,DB15308,Ridinilazole
13335,DB15309,Hypothiocyanite ion
13336,DB15310,Vactosertib
13337,DB15311,Davanat
13338,DB15312,Orilanolimab
13339,DB15313,Oplunofusp
13340,DB15314,Modimelanotide
13341,DB15315,Coblopasvir
13342,DB15316,Florasulam
13343,DB15317,Posiphen
13344,DB15318,Neodymium
13345,DB15319,VM4-037
13346,DB15320,Toll-like receptor 9
13347,DB15321,Tefinostat
13348,DB15322,Lacutamab
13349,DB15323,Trelagliptin
13350,DB15324,ORM-13070 C-11
13351,DB15325,ONO-8539
13352,DB15326,CXL-1020
13353,DB15327,Abivertinib
13354,DB15328,Ubrogepant
13355,DB15329,Nattokinase
13356,DB15330,Nesvacumab
13357,DB15331,Vocimagene amiretrorepvec
13358,DB15332,Radavirsen
13359,DB15333,AZD-1386
13360,DB15334,Biochanin A
13361,DB15335,Formononetin
13362,DB15336,Valanafusp alfa
13363,DB15338,Rovatirelin
13364,DB15339,Methcathinone
13365,DB15340,EC-0652
13366,DB15341,Dinalbuphine sebacate
13367,DB15342,Panobacumab
13368,DB15343,Tuspetinib
13369,DB15344,beta-Hydroxyisovaleric acid
13370,DB15345,GSK-945237
13371,DB15346,GLPG-1205
13372,DB15347,Branebrutinib
13373,DB15348,Ampreloxetine
13374,DB15349,Sofituzumab vedotin
13375,DB15350,D-chiro-Inositol
13376,DB15351,Dihematoporphyrin ether
13377,DB15352,Vorsetuzumab mafodotin
13378,DB15353,Nacubactam
13379,DB15354,Evinacumab
13380,DB15355,PL-3994
13381,DB15356,SLV-334
13382,DB15357,Xanomeline
13383,DB15358,JNJ-54175446
13384,DB15359,Xanthohumol
